,layer_idx,func,ISTFC_L1norm rus _s0 mean,ISTFC_L1norm rus _s0 stdv,I rus _s0 mean,I rus _s0 stdv,S rus _s0 mean,S rus _s0 stdv,T rus _s0 mean,T rus _s0 stdv,F rus _s0 mean,F rus _s0 stdv,C rus _s0 mean,C rus _s0 stdv,ISTFC_L1norm rus _s1 mean,ISTFC_L1norm rus _s1 stdv,I rus _s1 mean,I rus _s1 stdv,S rus _s1 mean,S rus _s1 stdv,T rus _s1 mean,T rus _s1 stdv,F rus _s1 mean,F rus _s1 stdv,C rus _s1 mean,C rus _s1 stdv,ISTFC_L1norm rus _s2 mean,ISTFC_L1norm rus _s2 stdv,I rus _s2 mean,I rus _s2 stdv,S rus _s2 mean,S rus _s2 stdv,T rus _s2 mean,T rus _s2 stdv,F rus _s2 mean,F rus _s2 stdv,C rus _s2 mean,C rus _s2 stdv,ISTFC_L1norm sla mean,ISTFC_L1norm sla stdv,I sla mean,I sla stdv,S sla mean,S sla stdv,T sla mean,T sla stdv,F sla mean,F sla stdv,C sla mean,C sla stdv,ISTFC_L1norm ine mean,ISTFC_L1norm ine stdv,I ine mean,I ine stdv,S ine mean,S ine stdv,T ine mean,T ine stdv,F ine mean,F ine stdv,C ine mean,C ine stdv,ISTFC_L1norm mul mean,ISTFC_L1norm mul stdv,I mul mean,I mul stdv,S mul mean,S mul stdv,T mul mean,T mul stdv,F mul mean,F mul stdv,C mul mean,C mul stdv,ISTFC_L1norm rus_allseeds mean,ISTFC_L1norm rus_allseeds stdv,I rus_allseeds mean,I rus_allseeds stdv,S rus_allseeds mean,S rus_allseeds stdv,T rus_allseeds mean,T rus_allseeds stdv,F rus_allseeds mean,F rus_allseeds stdv,C rus_allseeds mean,C rus_allseeds stdv
11,6,l2,-0.10379424925460863,0.034071399799386906,0.4431617827069324,0.024842884476101987,0.434857540978697,0.029477319920635982,0.44201496173894517,0.02321601848424462,0.44087444324504615,0.022258900841959094,0.44154306718729835,0.023279255794336713,0.060885354270456736,0.017826283067709125,0.19956144245731033,0.032873286188498475,0.18037150708986924,0.035432646072423274,0.19018123753101218,0.03345986043460535,0.18925895112776936,0.03329268047287668,0.19368087118013688,0.029464359562085787,0.028241609938692867,0.02054891038117637,-0.02646663166866526,0.03363516097784261,-0.030387427589011983,0.033983374509701826,-0.02711956251836286,0.03445442245576327,-0.03429143394019162,0.035814429016784326,-0.029182705763687266,0.03505719451543001,0.18303596035559777,0.032587008312431914,0.225123334640623,0.037929678771393915,0.15868214730659708,0.03386525189812528,0.1928646033649839,0.035212993051396045,0.22395660731064893,0.03984890502243247,0.21818316951727584,0.04144741183747108,-0.027444306701447985,0.022697344225452606,-0.03700427353233355,0.019886995350420947,-0.028798990900392167,0.02535512707023148,-0.024935093431162965,0.018303420632710107,-0.02532875462995262,0.02825623946901114,-0.018319330712706652,0.023397053886479734,0.26404618892163195,0.02595134828729674,0.3038493057857795,0.026132146077515694,0.26379473430879435,0.025442476868831016,0.31101230302871696,0.026978420918145216,0.35637542891328167,0.017087352234545234,0.35567553478857444,0.019673164463817526,-0.004889095015153017,0.07637691531055743,0.1002648847416864,0.18232687735293315,0.1949472068265181,0.19607919407238558,0.20169221225053147,0.19722509670577554,0.1986139868108746,0.19967254362784537,0.2020137442012494,0.19763315287042313
12,1,norm_ratio,0.01271080354607131,0.02709846098953423,-0.399362692650619,0.02830574429623993,-0.18136086588954425,0.024384412122980658,-0.4062136899738313,0.029623248877410992,0.3453651939987159,0.03065243890523619,-0.20003769812184383,0.018396998184109347,0.013760882269848087,0.02456391694292164,-0.10044719460828615,0.042106785651643844,0.14249796969824788,0.029281246187097723,-0.05517054350893776,0.03922762141577517,-0.005377071148297348,0.03934325993740702,0.14798415120504982,0.03468690773315235,0.017174436120982364,0.020057322966856694,0.05002427104945709,0.03237083009681117,0.03585450325784442,0.03039208982372749,0.060059336019362385,0.03414129126597521,-0.04934291297917841,0.03057222308082461,0.10189103794996926,0.035974145590082114,0.1765774017671186,0.029171572922520927,-0.17356015317794235,0.03958360578597989,-0.034526463192104506,0.025465988404335813,-0.14751370572991732,0.03387412166003442,0.17948809965625762,0.03966881055161199,-0.10048970044088415,0.031363491312916776,-0.07708167892539511,0.029480128622694876,0.09022313098820907,0.027345923920030473,0.057532519649014846,0.03429638828392522,0.10230100302682292,0.02768661148726933,-0.06892000353677466,0.02962858997274335,0.11507744901666932,0.033050175252535105,0.1297991800738921,0.02502795236873476,-0.2724974215614385,0.025517309393820558,0.15918516500137903,0.022424803686291926,0.017773348501799274,0.017614275508134887,0.12958081025429632,0.026184856021262373,-0.03860226041298463,0.02363856213242687,0.01454870731230059,0.023318639412069485,-0.0676899157120911,0.15948159386681715,-0.0010027976444839846,0.13972641580021117,-0.13377496582113554,0.20443110636825101,0.09688173662374673,0.1825702065726828,0.016612497011058425,0.15976323144875385
13,2,norm_ratio,-0.01869857628491694,0.01846990326550543,-0.385833680080266,0.028087456464191137,0.006193788404715622,0.016082091607182963,-0.39613647973654287,0.024921344418958703,0.28924127428300517,0.028615393056805768,0.2788733544143836,0.017898546075798355,0.11164523240416382,0.02037605145630182,-0.04304072332752839,0.04816805712197793,0.2549022559218165,0.04115142108337313,-0.18516409760133615,0.03343784204099911,-0.15959244706988715,0.03141937365110175,0.23434579285652118,0.023130134403884617,0.015246901465588372,0.023030863754670172,0.06560477893902801,0.031206576123206358,0.06253931477213046,0.03152380179103766,0.04194148124763951,0.03578122849965018,-0.04866258707867174,0.031338832593532845,0.12469571854189654,0.03283965811816469,0.16723733104225993,0.03412291187951011,-0.15103567984159152,0.04097093010072227,0.09096106409095729,0.024350695784034686,-0.15966783442517324,0.040150125155539666,0.14338364159237116,0.04133899396849082,0.15618626920284256,0.015331426372789203,-0.06602963532059249,0.03859056580173927,0.06803328359153209,0.024603363276398012,0.019221163510312268,0.025021624153295834,0.039435077959039506,0.03267182353899742,-0.033125842902280274,0.015500521856807895,-0.012329412463227352,0.024001692083190047,0.07661899326413886,0.026693638982086536,-0.22274040751699845,0.027662545467412918,0.14159155139316904,0.02071094909579342,-0.0965357851258322,0.026669590210003636,0.0032288474188530763,0.022857143411124704,0.27722950106335836,0.020388875599860624,0.03606451919494509,0.059604678652458186,-0.04251267781398851,0.16573391402941753,0.10787845303288751,0.11243794914191814,-0.1797863653634132,0.1845002972214406,0.026995413378148734,0.19636470329580435,0.21263828860426712,0.07030136876566513
14,3,norm_ratio,-0.1566811020593212,0.02901251027431351,-0.38591616759803987,0.029370771986261677,0.22007474109784667,0.018243134786380524,-0.4094902267164682,0.03098257289501453,0.17151807006284892,0.03323518924229982,0.4330406908940379,0.025717766817011975,0.07500607790260495,0.016847333085141466,-0.040114854508779274,0.04567785592513917,0.1988181075285113,0.03816606591112525,-0.15315677435265462,0.04284708434529697,-0.04449759611436342,0.05288758974537468,0.21561612451176373,0.024499033274120587,0.01587347001132252,0.022644300709246997,0.08185010915019772,0.030900131760086245,0.0780354128843121,0.030559656127904195,0.053237250919996745,0.03704990481410603,-0.06287709423910615,0.03315721874938898,0.11978284218765292,0.03832017545682587,0.18531759703607342,0.03802716437971832,-0.15292508347744244,0.043799832352188726,0.0268060042734643,0.03364225207179362,-0.15500049289566437,0.04387334769634967,0.14432769803509832,0.043031374939725774,0.3070582311546561,0.02606238720156063,-0.09700659171849872,0.03500146843201946,0.02643097582385321,0.027370580192927225,-0.00622771672556192,0.039227741031757156,0.02612660174454388,0.0364942877954679,0.06416997319498977,0.026940209738475464,-0.07998775594928155,0.02160701906902795,0.06974175561964578,0.023344222651571617,-0.21042206917549494,0.029533168983566987,0.24432737905440655,0.02208803222344198,-0.09807721453431176,0.02714220944700072,-0.12039154289747504,0.020138181738605383,0.29722655205613924,0.02540683082312426,-0.0219338513817979,0.10248306078859673,-0.06833041118366917,0.16704842035251496,0.16564275383689,0.0699495121904617,-0.16980325004970862,0.19584094190469406,0.021381126569793112,0.11519327712547904,0.25614655253115154,0.1364404013996015
15,4,norm_ratio,-0.15271485141408744,0.028427799817233257,-0.38818085600055485,0.0292610451653854,-0.05772214356837903,0.018304974200272932,-0.4176952966234989,0.029250554642318734,-0.4385023870362617,0.02465303164576196,0.4237632804123204,0.029710957341580402,0.10300654111409042,0.01606141335297123,-0.005129633958214269,0.03385644409155452,0.18141173102575409,0.05169066153939155,-0.18481955336034778,0.03238630775755734,0.0796523455093687,0.009927809089720602,0.22294692691430834,0.02815938382383671,0.024967367644431093,0.013020193660570818,0.09164464250807519,0.030227846777047918,0.06128314947751077,0.027717892883992658,0.04367509881082611,0.032572246065505725,-0.08626061744246509,0.03869271445347466,0.07082972676041725,0.037897335873329455,0.20965062910098498,0.03938988329890867,-0.15822088659584613,0.044292760434352284,0.08324049078286469,0.029450425515794274,-0.1554746400125729,0.0431689482206623,0.10138035997904718,0.03310404825983761,0.2818481430818646,0.0340356480083765,-0.0663417075527051,0.024442398757826528,0.012612684305122634,0.028535203971041458,0.002037946813861321,0.035158193370377594,0.0192218121254445,0.039307236136775135,0.06253411601213985,0.024278642933781045,-0.08732014225342624,0.02032952458513864,0.1290893192411316,0.02788073298644661,-0.17740828736090872,0.02915713453500952,0.1279497188972099,0.019255599044075894,-0.09010870392343888,0.02719097598980951,0.034263021032734875,0.027282768555608055,0.3171014443237793,0.026660366953430752,-0.008246980885188635,0.11058399139071963,-0.05440113168437664,0.17449428951030252,0.06165757897829528,0.10502949606474406,-0.18627991705767347,0.19396355600324325,-0.14837021965645272,0.22129063509445487,0.23917997802901533,0.1502607211439481
16,5,norm_ratio,-0.17966955762401646,0.028641643712890127,-0.3830666789949116,0.028983361286823574,0.05279089815145217,0.025998873184362243,-0.4111676115799793,0.025667621558439446,-0.43174933391607,0.02360860584743229,0.43398257737196344,0.02990912209070088,0.10348449512096428,0.01983272591625565,0.006154797585166483,0.048963526634260277,0.08081313672105317,0.03149157380794244,-0.15138630472882178,0.027721672840621485,0.0961436028653694,0.019813986312938268,0.2495449311922798,0.030037179498444973,0.04511572873836828,0.02192947355137778,0.08625708499654174,0.0273527763532965,0.05586719523649394,0.02679122304484587,-0.006789744663788215,0.02037915660350947,-0.076414018138064,0.021241070498465426,0.017810207196281687,0.0376055987227678,0.1960109779504585,0.04276994735000477,-0.16365988317133265,0.041570044354378236,-0.06897765316315091,0.043260897742593556,0.04685564912498135,0.03838643690938168,-0.07959063834467303,0.05567371022891404,0.2640525646353329,0.03862907082136769,-0.058310010203011395,0.031123373280111045,-0.018029912212941708,0.02989480028353073,-0.024047262513617128,0.025384465252625246,0.0014732917845470769,0.03215579708135939,-0.024709411705749067,0.017189294404604195,-0.10891931867693698,0.02452575158568293,0.1284916015649574,0.036567236001534054,-0.14498401992892457,0.029081766274300244,0.23181056568882416,0.02101499622495505,-0.019813095586504313,0.0259603095833966,-0.05372517146950011,0.03075453327819524,0.31430449619967105,0.03180873870454796,-0.01035644458822797,0.12625777700484503,-0.05362068836298121,0.1780806303482084,0.06315707670299976,0.03005296312728041,-0.1897812203241964,0.171836278444585,-0.1373399163962549,0.22450286307163525,0.23377923858684166,0.17603137294478619
17,6,norm_ratio,-0.18975923741629686,0.039983989555306826,-0.29530730383796805,0.029367992580987618,0.43179050079893216,0.02001974893338097,-0.3121736745824154,0.029559465711177957,-0.2820913041099333,0.024803455166864934,0.4274789003621017,0.016878815489660037,0.08974523115709741,0.018348040522669706,0.07844437478069297,0.04605408861763748,0.07814897666075177,0.022758627744520286,-0.08834456892268554,0.029374328851714576,0.16443203725248046,0.034386647933102345,0.1625456869353093,0.025750397630799195,0.04329528527603743,0.02001293531080166,0.09776582591381408,0.028391179700276086,0.010641541914315026,0.02941105407532399,-0.08296085817206683,0.041345770924653115,-0.02002979681751947,0.02813073910049406,-0.028599024417849655,0.038737873062559026,0.20100218578379686,0.030938740636784954,-0.11907961842844579,0.0413210392410804,0.1977592957452009,0.04469459036972999,0.12848593942152875,0.03551274821152086,-0.08424220227755133,0.04037828757389321,0.16182217155168208,0.03924843499615549,-0.003200569998178289,0.02072682799872144,-0.022899281737748856,0.034010184857208074,0.011953942992206692,0.027086578892942807,0.010778389786087975,0.028846043292595113,0.0769627381507277,0.026827726344519878,-0.09468827667076599,0.03753662554325891,0.1716149874097539,0.030308467442103436,0.027016571071572244,0.02348484616131514,0.35051375947583063,0.015000314019315172,0.26210988130682406,0.014857658979625429,0.02690317065505813,0.028514595412014888,0.3109012705071057,0.024452518663222244,-0.018906240327720678,0.12726190411060057,-0.02930263735443717,0.1590311416640238,0.17352700645799962,0.1893127822926344,-0.1611597005590559,0.11344723835180795,-0.04589635455832411,0.18848329084337664,0.18714185429318717,0.1921877082516293
18,1,spim,0.017614874666136756,0.02620007834523494,-0.3921306510476169,0.03017641480842086,0.00388583041943881,0.023792563643517346,-0.4025476620828165,0.029515222985633534,0.29997958625867194,0.027816675320433963,0.335251798152223,0.01740725660518992,0.04112200308416516,0.024676034311762324,-0.08707937164081324,0.0441479668123533,0.16536489024190648,0.03304675204301995,-0.18939921856390535,0.038443200544078904,-0.03009985703295945,0.038300630489915694,0.22338043233570543,0.03826195286465937,0.017877021094138634,0.017290947031502128,0.05333890364844477,0.03154310695767512,0.029398828105174517,0.030343090117875848,0.04397436904852738,0.0363180488154071,-0.05497857295411469,0.03173393701918418,0.08970676175755776,0.03937877221251344,0.18725917968063918,0.03091092781656775,-0.18455217224727732,0.04188269584117811,0.0645049303690021,0.018174130658043196,-0.1770717484385743,0.03443394828439053,0.174152407471652,0.03907303545980133,0.21317797837528513,0.020662511805448418,-0.0698624571839074,0.028068107545842495,0.07724438398711096,0.02721871825222096,0.045687099574866843,0.03314944987960818,0.11665962583871865,0.024402288429435086,-0.07555918803637306,0.029473868580113086,0.04289727118873768,0.0354092943584098,0.11413361372084799,0.025177342273685878,-0.2798099290132183,0.02758655579091929,0.21644758333440012,0.023746216330711424,-0.011446599433739593,0.018612057988781867,0.06984980221890859,0.023674732129489964,0.24244990535845828,0.02059727846240673,0.02553796628148018,0.024908262903233648,-0.058209536699257464,0.16002603164137313,0.0662165162555066,0.0774419603417882,-0.18265750386606477,0.18851540143024723,0.07163371875719927,0.16758446320559703,0.216112997415162,0.10701484823332802
19,2,spim,-0.014853606042368619,0.018469491803385498,-0.31613303385298264,0.028792293354575643,0.08974943241987421,0.01774866791662362,-0.41483482794192755,0.027473693985628253,0.20158153892325545,0.024336397577029614,0.36410352838986143,0.018759222164831703,0.1204393420477496,0.020708303697120293,-0.0016075753570546874,0.04651544601457639,0.25183035978943047,0.037472291570939564,-0.23494475372261242,0.026338247398539412,-0.1869055963944934,0.031246370973082103,0.22068123236453202,0.027141252899833716,0.01787027684629785,0.020043057873084587,0.07813591520090689,0.03003604569408339,0.0654545873135715,0.031694008818421625,0.015887835353060795,0.03496662679319262,-0.06912629249351672,0.03404616032732185,0.04562435828831092,0.03656617420243971,0.1646250631901967,0.03509408051721897,-0.160562508497102,0.04173740973151049,0.11675195334791959,0.021742832063974177,-0.22752554755742516,0.042362987858767735,0.09020185600029959,0.03874312844394653,0.25974774764310543,0.02299607517484454,-0.06955125548841021,0.04131968759912183,0.07505970915703934,0.02446257508111056,-0.005934585537276802,0.034415211816936846,0.05436102505572904,0.02871931279167947,-0.054206192180194214,0.018326540749074416,-0.03012777086225025,0.027164758478969243,0.039274087555095705,0.02497543543144494,-0.11962224443012097,0.029007115178708756,0.1691156219189293,0.02208486720967455,-0.22544426368317144,0.030544173006110873,-0.029992541230436376,0.022401239133225025,0.2736549614860014,0.023108955726019478,0.04115200428389295,0.0616431926345637,-0.019358113526241918,0.1446239818524993,0.13567812650762542,0.08902432819940924,-0.21129724877049302,0.18194719581424798,-0.018150116654918218,0.1679634054864236,0.21013637301423485,0.13527030281837532
20,3,spim,-0.11505162184228224,0.027579275368196758,-0.320143052375804,0.027567587025776392,0.20853638155184448,0.018350847195781287,-0.4070639071641796,0.02951416921242482,0.022035570888597884,0.02676574733981419,0.4511232253883425,0.02120713573378963,0.061863278895467,0.020136253114448284,0.029005687084557197,0.036993652839888806,0.2118822617412348,0.03218981043629994,-0.17267576816771668,0.034606678001131715,-0.1439797953733399,0.042147859255755586,0.18710905712086362,0.031314855053853896,0.006765437237128006,0.025352438027809742,0.10363780295186578,0.02975631352469492,0.07181043870085065,0.03236320101790398,0.03482689992901446,0.035839129167802006,-0.09227875780098774,0.03529036497023649,0.008739472219648329,0.025468067691018267,0.16359590604075575,0.03798216722654977,-0.16440585842063132,0.042377262082543166,0.028775546243424478,0.03377625677714577,-0.2221784696832632,0.044247545483159255,0.058582369421882566,0.04184047065426032,0.28227196161572427,0.03705582333154756,-0.07859730044637003,0.032631735659481395,0.02333515394756328,0.029882780734562284,-0.05022212856147697,0.03828520051328645,0.06948110959501491,0.030627911692914487,0.019105947486679375,0.018917049357870277,-0.06500056259813099,0.03336863483339303,0.0260928594432282,0.0199984026755045,-0.09107792253296566,0.030948340301712896,0.26428145488850835,0.025190763324709948,-0.22433583081360392,0.028052087975637446,-0.15187522180971377,0.02045167256767408,0.3167869309114907,0.032596197273684055,-0.01547430190322907,0.07882608127154236,-0.03898707800817804,0.1463707569741725,0.16407636066464332,0.07180764735192083,-0.18163759180096065,0.18641079080655157,-0.07140766076190991,0.0783413978117251,0.21565725157628476,0.186570942729936
21,4,spim,-0.14271320896459858,0.036219546735902886,-0.30635826678224876,0.030547428063324628,0.02152506679975727,0.020277811080105665,-0.40244562639625736,0.03190250107910315,-0.45749733904139456,0.02191932025996072,0.44115942664214625,0.026339151102451525,0.08571579998829532,0.021234726442771412,0.04195415955565755,0.019562429998396375,0.19953917638206048,0.03787461236544477,-0.23403711819543505,0.025688350400922457,-0.1829657433217891,0.03498083087184133,0.2208493725735794,0.02749708979823035,0.022628490766801564,0.018665870150011418,0.12568046524485582,0.02943239762534046,0.06055794310847721,0.02871707833832318,0.011007616145386923,0.029504780510287792,-0.1050325523874375,0.03620645632782237,0.06057807546811441,0.021110672144436998,0.18666501144074818,0.03701524409093779,-0.18212627705809178,0.040317749604047576,0.09606606782444782,0.027227502240116747,-0.22507304126731512,0.04704443201871285,-0.24099594507288255,0.02356921975128948,0.22912069585422393,0.04241688974092898,-0.08432447585498878,0.03026906321581669,0.005189502444217678,0.03115504283623321,-0.0661200964118375,0.03228727087663632,0.07000053843747099,0.02689880066627996,0.08217948571351595,0.015317925123345892,-0.08726376023276061,0.026191368971717973,0.028425973104036356,0.02302441641963272,-0.23274510378067123,0.03335564417212318,0.16802521911123702,0.02247378840800691,-0.2885413756665988,0.03207034694955997,-0.1360941020450755,0.021938581308144238,0.29165302271501065,0.03147742317524542,-0.011456306069833904,0.10125527933766751,-0.028848760031872842,0.15321850756838462,0.09387406209676499,0.08286417866510493,-0.20849170948210186,0.17493251648460037,-0.24849854491687368,0.1567680643398748,0.24086229156128006,0.16052479558842028
22,5,spim,-0.18928301118474808,0.035674576093428084,-0.43810636346518034,0.03816864362386314,0.2265235824310495,0.021670668459077384,-0.41619281311089884,0.025782544597557706,-0.4659385038759975,0.021520945667905363,0.4315008897622269,0.028097989680006485,0.07711908780651644,0.025259142230965852,0.14444216870567111,0.029953951174326216,0.15435538749700292,0.024233158413158856,-0.22820256370438932,0.034673694874124715,-0.2214388667173978,0.022847645374590282,0.20749862870624516,0.022342799568037905,0.03324510504703081,0.025034051643895643,0.12626497961875963,0.03305033158570464,0.08844529083489,0.03253047509139045,-0.012550580121273238,0.025523751687066873,-0.1049086525285039,0.03269774218919556,0.03315021188456291,0.026605498818965196,0.19529440098268944,0.042080238908748416,-0.22186538965852348,0.03949612391134402,-0.09738475897387343,0.036007027692627466,-0.18817283263110562,0.04665019957881457,-0.25781953128881047,0.04042535281127861,0.18343966119445404,0.04787204092480476,-0.05385403938193436,0.036420150981213234,-0.06632679473008929,0.030947121043611407,-0.05970663114021727,0.022868343356881336,0.0603617304299414,0.026005378030317636,0.09245352237752426,0.01891729440452478,-0.07356759353156152,0.024007701144724943,0.15111506984855844,0.029272770088025174,-0.29549505047303615,0.03030636033259235,0.15726041821195333,0.02265304988035777,-0.2596287178321232,0.030756052429004015,-0.28272837146833096,0.025182813082551186,0.2846865123422527,0.03306323975509419,-0.026306272777066948,0.12189346977396752,-0.04105300557865842,0.21268961846599813,0.15644142025431415,0.06281587951851347,-0.21898198564552046,0.1700483447243591,-0.26409534104063304,0.15508564541036945,0.22404991011767836,0.16769167510945032
23,6,spim,-0.20877153555228672,0.0322814284337556,-0.04157155471577022,0.02911722510672498,0.4315523725161623,0.01982170405370958,-0.4186068658280441,0.017301611020591082,-0.4341712929701603,0.01968299963845035,0.3329277748751272,0.02420106914999446,-0.03891846352811939,0.038575056516758056,0.07918427136088024,0.023028931134183556,-0.010153945941398753,0.038022174656568514,-0.1356991481316582,0.025767488625041298,0.07945619650342559,0.03216628209675152,0.02247470287815758,0.04484895709568188,0.013541182426343043,0.026310740398501904,0.11541014561823615,0.03600185849087042,0.01759842419319733,0.02725382714707811,-0.06339837218794275,0.0363632242482759,0.015693978636612586,0.03090401091094898,-0.033911280859458603,0.036909328083395046,0.08262407777390118,0.035297445224028605,-0.15728273628983644,0.038817917924884614,0.13793994865812978,0.044288074179556,-0.12774546983673424,0.037930606375173,-0.1875451240728961,0.050028782634023536,0.049794483890304095,0.038965305766002,-0.028301359184771245,0.025633417342381244,0.024451901344498483,0.0249066325376656,0.017119447029986676,0.03210159314727092,0.008302330863429167,0.026884278975179685,0.04952644768585554,0.02624346852222522,-0.11970269119582062,0.02735788657987403,0.1527148227198662,0.02992152707501152,0.030642814716187423,0.028048372828117177,0.26583470736980697,0.02371331654782629,-0.19132573407061199,0.03299175477963473,-0.3244716100841398,0.02703505374491661,0.21021382179615306,0.030820989021682822,-0.07804960555135436,0.10155427341586044,-0.013520992398452832,0.10955340685623646,0.14633228358932027,0.2073927365846728,-0.20590146204921497,0.15815326291903184,-0.11300703927670737,0.23407334560179294,0.10716373229794206,0.16775112029262146
